text,id_str
....their lowest rated show. Watch the @FoxNews weekend daytime anchors who are terrible go after her big time. That’s what they want - but it sure is not what the audience wants!,1148068599111782401
.....Comcast (NBC/MSNBC) Trump haters who do whatever Brian &amp; Steve tell them to do. Like CNN NBC is also way down in the ratings. But @FoxNews who failed in getting the very BORING Dem debates is now loading up with Democrats &amp; even using Fake unsourced @nytimes as....,1148016423735836674
...a “source” of information (ask the Times what they paid for the Boston Globe &amp; what they sold it for (lost 1.5 Billion Dollars) or their old headquarters building disaster or their unfunded liability? @FoxNews is changing fast but they forgot the people who got them there!,1148016424864104448
Watching @FoxNews weekend anchors is worse than watching low ratings Fake News @CNN or Lyin’ Brian Williams (remember when he totally fabricated a War Story trying to make himself into a hero &amp; got fired. A very dishonest journalist!) and the crew of degenerate......,1148016422783803392
We are building the Wall now but the reason the badly needed Wall wasn’t approved in the Republican controlled House and Senate was that we had a very slim majority in the Senate &amp; needed 9 Democrat votes. They were totally unwilling to give Wall votes to us want Open Borders!,1147976062657282055
....United States Citizens first. Border Patrol and others in Law Enforcement have been doing a great job. We said there was a Crisis - the Fake News &amp; the Dems said it was “manufactured.” Now all agree we were right but they always knew that. They are crowded (which we.....,1147955463201480704
....brought up not them) because the Dems won’t change the Loopholes and Asylum. Big Media Con Job!,1147955464472338434
The Fake News Media in particular the Failing @nytimes is writing phony and exaggerated accounts of the Border Detention Centers. First of all people should not be entering our Country illegally only for us to then have to care for them. We should be allowed to focus on .....,1147955460403859462
Congratulations to the U.S. Women’s Soccer Team on winning the World Cup! Great and exciting play. America is proud of you all!,1147946170293071872
Last year was the first in 51 years where prescription drug prices actually went down but things have been and are being put in place that will drive them down substantially. If Dems would work with us in a bipartisan fashion we would get big results very fast!,1147856061006786560
Sleepy Joe Biden just admitted he worked with segregationists and separately has already been very plain about the fact that he will be substantially raising everyone’s taxes if he becomes president. Ridiculously all Democrats want to substantially raise taxes!,1147853700217618432
Joe Biden is a reclamation project. Some things are just not salvageable. China and other countries that ripped us off for years are begging for him. He deserted our military our law enforcement and our healthcare. Added more debt than all other Presidents combined. Won’t win!,1147486815160610817
A wonderful man and great Republican! https://t.co/zgCu3ebS4j,1147484059125395457
Great Coach Great Guy! https://t.co/TWAb8u9KIS,1147483613367361539
Jerry will be getting the Presidential Medal of Freedom well deserved! https://t.co/45YXTurlQJ,1147480674670174210
Democrats must change the Loophole &amp; Asylum Laws - but they probably won’t! They want Open Borders which means massive crime and drugs! https://t.co/IWxH16arMW,1147479750379745282
Our Country is the envy of the World. Thank you Mr. President! https://t.co/2h8mvu16YX,1147478123593785344
....As well as we are doing from the day after the great Election when the Market shot right up it could have been even better - massive additional wealth would have been created &amp; used very well. Our most difficult problem is not our competitors it is the Federal Reserve!,1147345548548222978
Strong jobs report low inflation and other countries around the world doing anything possible to take advantage of the United States knowing that our Federal Reserve doesn’t have a clue! They raised rates too soon too often &amp; tightened while others did just the opposite....,1147345545704431622
My deepest sympathies go out to the family and friends of great businessman and energy expert Chris Cline his wonderful daughter Kameron and their friends on the tragic accident which took place in the Bahamas. The great people of West Virginia will never forget them!,1147339582586916864
Happy Birthday to our great United States @SecretService! https://t.co/RMgiPGnudZ,1147260649275310080
“Record 157005000 Employed; 19th Record of Trump Era” https://t.co/syROOk1UOb,1147150754911797249
JOBS JOBS JOBS! https://t.co/lWqvRNJDOW,1147150333484916738
JOBS JOBS JOBS! https://t.co/lWqvRNJDOW,1147149964176515072
Tammy is a great person! https://t.co/GRyl1OMsux,1146990286641487874
Thanks Ari! https://t.co/WOOzufbzOL,1146989939659366401
Thank you Marc! https://t.co/JQBUPW2EHJ,1146989714991435776
https://t.co/ldrobJIbrN,1146981084531441664
A great crowd of tremendous Patriots this evening all the way back to the Washington Monument! #SaluteToAmerica🇺🇸 https://t.co/nJghdfqIhX,1146938775689412608
#SaluteToAmerica🇺🇸#July4th https://t.co/CMxvvow5um,1146932094339362817
Weather looking good clearing rapidly and temperatures going down fast. See you in 45 minutes 6:30 to 7:00 P.M. at Lincoln Memorial!,1146900759906279424
